0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1.3285278791215673e-09,0.6388598886773135,0.04470136051210371,0.00050651417851777,0.0004887021967679643,2.2973325503140587e-07,7.352015560275334e-05,0.007941530024395583,0.1716098606698294,0.0033743041475905473,4.1890722470223844e-05,6.5187654376614735e-06,0.009095313973445172,0.11449689557422751,7.03540951586772e-06,2.1147390085352728e-05,1.5702760149428194e-08,1.1572597470952331e-08,0.00018552043219991336,0.008589738833356652
0.07208118158889867,1.459319155487774e-05,0.0006281247742211903,0.0008161899480027667,0.0003225805172597687,0.09684909142085797,0.011919032793790052,0.0005837326473507504,0.01799738912052558,0.00011659861043409297,0.12278684934900748,0.2421216340060719,0.008612747832388227,0.02477498138988153,0.08859114321859544,0.08302936463181963,0.0754028527370686,0.00028476406037975606,0.13475871815972382,0.01830843000216792
8.821810442117327e-05,0.003394698278840848,0.0012012903807698217,3.3389050487153426e-06,0.10079651720738736,0.013248062329169254,9.81602604971936e-05,0.01626275727456148,0.0003093873768509116,0.0025624697766717668,0.0014421640427378926,0.04365100145847641,0.3994854046728448,1.344980099123034e-05,0.00019666857576564729,5.8333649742504745e-05,0.0006533147947080848,4.784017828216293e-10,0.41651282129836925,2.194133374401145e-05
2.1240583206887636e-08,0.0643614836983985,0.0068903170661279555,0.010679291795045684,0.15100192112193572,0.0014189150542540776,0.23235167083977062,1.7361673020138053e-06,0.1792855642389992,0.11736796618134859,0.0032360788907878184,0.0001292723324501899,0.1903959754219563,0.039506527071927686,0.000499899456596964,0.0004906796695091029,1.0841106176320466e-08,5.286899586735282e-13,6.634814417080079e-06,0.002376034096954653
3.855632130872125e-08,0.36820109940496254,0.02774122514558805,0.4574799506344027,0.0026051436179696935,2.866635675361169e-05,0.002490977133631312,0.012244695536451319,0.026757369291272617,0.03146155567592008,0.00013644506930451909,0.006609242327039344,0.04633577813211757,2.3213254913402513e-05,1.078065078553884e-05,3.0139130195570868e-05,7.553735350996049e-06,1.6173690966971632e-12,0.017835161078274674,9.65267128019215e-07
6.595422090877299e-09,0.03698693199914627,0.025051849778508998,0.049761859333948145,0.06531354772778654,0.00034784875078854374,0.27782091198183334,0.0035368905390087617,0.1057574040119254,0.29248642507262007,0.00697122408506024,0.00010831772119435948,0.009274575202381934,0.11085651404110154,0.00014544334289152478,0.01016550923371899,3.7223343811342816e-07,1.104653755511451e-08,0.00012041128989477017,0.005293946012792773
3.550348346389976e-05,0.08386267806623625,8.08710251803022e-06,0.004138440640460933,0.9086136980115652,0.0009273751287928065,1.6031344229315868e-06,1.982295828164561e-06,4.641721623896302e-06,0.0014366615499126407,1.1128946537015823e-05,1.5482123428198856e-05,0.0001699537010356094,0.00016383810350937986,4.921578829102782e-08,0.0005726596056013619,1.1677201882365177e-07,1.1459582678161979e-10,6.432787128951859e-06,2.9667495531698115e-05
0.17968211485086874,1.7451427317969356e-05,2.0419449057487335e-06,0.06857448023986475,0.01938209595009015,0.29469711040261837,0.00010976007071077909,0.00042980093032105667,0.0002419312667796046,0.0008114311995779314,0.01303858389084355,0.19897598147975595,3.161005390841196e-05,0.0012042230526861806,0.0001310287036865424,0.04875921174423284,0.16247527401021286,4.73402327369632e-06,0.011346135221201642,8.499953714307526e-05
2.1028779983796868e-10,0.5409141305098876,0.2481622591377964,0.04067850863279149,0.0016884325978135512,2.5817041044585354e-05,0.0003961458746588524,0.04954675614082941,0.05203903402397356,0.007298655698593093,0.0013857544218010712,0.0001134036082330798,0.0005008285259332459,9.831351950657522e-05,0.002318366201263371,0.0014996610974185613,2.3496475470393228e-07,1.6493367752179915e-11,0.053085467144547926,0.00024823063237167315
0.09606342018332098,3.926651703745393e-07,0.0009697171536180222,0.00010884188566889922,2.5910146041177027e-06,0.2525701509704061,0.0024732830250720154,0.00010374484590613396,9.210226042307287e-05,1.3503812238855249e-06,0.3092774683589387,0.010790869305113858,3.0113888838649676e-05,0.0013903910258297103,0.03429178448816532,0.0013654734294518873,0.08407120953628541,0.20303882995569744,0.001735234317495174,0.0016230313087701818
