0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
5.27644493309771e-13,0.0007816124459746456,0.0009350083981176985,0.013755065585996283,0.004103964914717975,0.008552929558832752,0.37809206540202217,2.909307124615584e-20,0.06632684669681227,0.5034940064766987,0.0021426898918499044,0.006468578811343478,5.303515713525369e-17,0.007763542576492934,1.4061334118125366e-11,0.006431769004604909,1.3740967497162297e-06,0.0007467003278841112,2.576945568293392e-11,0.0004038457715437125
2.60148619736175e-25,1.88982227455021e-18,4.188405607335736e-21,8.090271764338823e-15,0.0915512150451476,1.5489505118702127e-32,1.0958421446565107e-17,3.684477906238136e-24,1.4331540048218108e-15,0.16796534498432822,7.018191914637886e-20,7.907701525116124e-35,0.7404834399705146,7.17473506831053e-27,1.9302966828894924e-40,4.4718901940762787e-20,2.1747667691201773e-52,6.266700534721638e-71,1.805117312433627e-32,3.07343621957937e-29
1.1878197643134481e-21,0.0017476861932501856,0.005410541590099304,3.471247319441346e-21,1.1232655070611165e-11,3.71451808704684e-12,0.5311344026477358,0.0006191547658665234,0.0212011382433405,0.4183483516777586,2.1344820524750514e-06,0.0005112165792700951,1.349831894685931e-10,0.008054675050836128,1.498637889532308e-12,0.012931832883297939,1.7541421432438733e-21,1.5152841111148636e-56,3.463301141830128e-11,3.8865700430583896e-05
0.002871604192202569,6.592702097411741e-13,2.904438858070746e-05,2.779368975267493e-13,5.762837525594623e-20,0.01632881972260443,0.0010758454846883712,2.916567576429605e-05,6.48244210988563e-10,4.784584096210978e-12,0.6189081428827001,0.12531617279558463,5.191044361906356e-06,0.01576933402098243,0.12728417229990516,4.9191199912397945e-15,1.8060225012955157e-09,2.5254661016404633e-25,0.002253754195184813,0.09012875083744716
1.610488976650308e-44,0.8727190562179967,1.3240274200985665e-07,3.9159346319768125e-15,5.662484660550743e-08,1.6059095246679318e-32,0.00022504117632824483,0.007274511285302023,0.00024249150712174944,0.0830736234252899,4.9988391052866644e-21,7.174753826218402e-28,0.01163882459044718,0.024823289015911333,4.192779411125904e-24,2.7069200698699182e-06,1.010840685399199e-43,1.4251930070227183e-66,1.7914489034674107e-20,2.668339404005494e-07
1.288267014299307e-07,0.0004398053053516328,0.022695510148523838,0.01054715592034569,0.011656619477056256,0.26488633565920155,0.07886160422291576,0.009989321634620588,0.002028412693651165,0.07328148950392278,0.007214819447537821,0.026033244456334793,0.1427191097906673,0.06492208205481738,0.25054700926739404,5.335139822987862e-06,3.46190634388041e-20,5.843038304747393e-45,0.028443341322368833,0.005728675128766228
9.183417217271797e-20,0.17292777344911814,0.16297641083963033,3.2368700682942275e-12,9.578003562877049e-08,2.6428224233633374e-08,0.032514404712271995,3.727960697499077e-15,0.00011426862256723843,0.4144003763524143,3.397060402469299e-06,7.100287995891875e-12,0.003040092766127536,0.2140219191295511,3.4124553869671617e-09,1.0591120317017434e-09,1.6959911558957323e-31,4.6353587486165035e-63,4.048160801880791e-12,1.2303737007392372e-06
0.003684235595620135,0.09266381738907377,0.13468279363747085,1.3277006618381128e-13,0.002413341016470358,0.026427064376047766,0.029860741757758498,3.1354763540364984e-09,0.10279765158377112,0.00484119807479519,8.900428039839491e-13,4.962675312230776e-09,0.017005965257790145,0.3860781165537587,0.1704763873628442,0.006746719605449512,4.261821930197065e-15,1.7199360276525917e-27,5.141337269166529e-07,0.02232144555624396
2.8135847355110587e-10,0.0188726053907107,0.18362109114888497,2.5930515778458093e-16,0.06827194330915894,2.9648214302207237e-11,0.7152179001248575,1.2836313165462602e-07,4.063567620372775e-12,0.0123692105171857,2.5580135986740538e-08,8.269621534025357e-20,2.165951932072388e-18,0.001647095250863778,4.008503280202402e-30,3.4031771511473926e-32,1.857627556717304e-53,9.04650090172505e-75,2.369445283249741e-31,2.9051892636869717e-16
0.011723768844729608,2.295207899022091e-09,0.21982531881245004,9.23339066319823e-18,0.002327965644463696,2.4954719382083873e-05,0.09842267896027476,2.2791884594225867e-15,0.17375352203734878,0.0007185112349462313,7.568722905088914e-07,3.0775309450397685e-08,0.047895395162223194,0.2632016319094622,0.17005464708977752,0.009722070215872163,3.457006444592866e-25,3.044684334551373e-40,0.0023286626169614424,8.280929822674124e-08
3.2952325506163755e-18,0.009156151016007067,0.08409426933159482,9.110168875708462e-08,0.014575301147404024,2.730132243696807e-13,0.11072173765758309,0.00010380014709747902,0.5212627703424761,0.18814482908137858,2.6893286808462607e-08,2.8900697748059545e-14,0.0087320787414948,0.06316925253695167,3.7509616093224893e-06,7.723008757110101e-07,1.6417567951066258e-14,3.5064795586705e-05,4.3024195483559216e-11,1.0390162255623868e-07
2.2968116089942605e-37,0.0001884201330611249,0.016855888186646427,1.5900029563145326e-07,0.012010324735978104,1.2123680989450345e-21,0.5423428752347516,2.3082751028987446e-57,0.04982508804885635,0.2652251773689213,2.9185759540393756e-20,7.765685394293116e-22,4.3363365425871e-17,0.11355206728411797,1.7667877431924536e-23,7.367871938463351e-12,3.8672763756283753e-42,2.0903009615294625e-66,2.570559073619416e-27,3.4846929150498715e-15
3.290482628111397e-27,4.721656550887585e-23,9.817189248721066e-35,0.047008028271008924,9.787505606153675e-24,3.2235651603564667e-13,3.0344691970207826e-35,2.354388979948392e-05,2.30248343210113e-28,2.9426276595112684e-33,5.268734754368824e-19,0.4015421318671238,5.132316502141248e-30,5.215789480015337e-39,1.2033679889144177e-23,3.403904067486755e-33,8.834793503533049e-21,3.2293981136031046e-71,0.5514262959717453,2.494045907265566e-19
0.004210235647208496,3.7307329798235076e-11,2.5247463451029745e-08,1.5676940087338077e-05,9.087150775518861e-14,0.0014039519570892194,2.330922735019124e-11,2.6548819791778776e-39,1.2600071444559966e-05,1.1072314163650947e-05,0.0866103805623384,0.2586203514733761,7.028584979383488e-09,5.61626082282604e-14,0.3373614660209061,0.002117081360747159,0.28316732256127564,9.281686366762933e-06,0.02646054706818454,1.620079250768584e-17
1.15812597758915e-28,0.006536092447956127,1.38364321416934e-07,0.2791671770157139,0.015758004189487026,2.16391386965856e-21,0.007832982072850431,0.0007694957948123165,0.41673389064580596,0.06294810712414571,2.0812482927393406e-09,8.46685993183112e-12,2.3158469034552208e-07,0.07079531732481177,6.7265635820331e-24,0.0044453607890089925,9.592725069855673e-35,1.2712138209292588e-58,2.157230768994125e-19,0.13501320055668087
0.001312083821806076,0.00570937807270279,6.86044428341915e-20,0.004699503328743184,1.431015022763447e-13,0.03311579214157688,1.2993747785716226e-15,6.845986794994723e-20,1.2630022858256507e-14,3.914009209302266e-22,0.046003810855559095,0.8716872261492817,5.616889784535338e-20,4.026192778643305e-13,3.424013947591468e-06,0.00034042517246389223,0.002817820878819664,5.4760255067711075e-24,0.03431053555530257,9.237001959806465e-12
0.07640618495904936,7.330302612098304e-21,8.653915799218242e-25,2.8445409907274032e-08,2.471073705658805e-36,0.011887104169873267,8.384802750996434e-16,8.815729177990909e-63,6.788635424342572e-32,1.8194298116477855e-18,0.008992377888031727,0.40524541465058567,2.064962274253087e-22,2.721663721095081e-22,0.058208891317744677,4.862864347566839e-07,0.348573143740344,1.3357545854949282e-43,0.0906863685425259,7.464397644366903e-44
0.00701257407722267,0.037988768386823385,0.02829468321988655,0.7953471746246218,9.624468297902063e-09,2.537222707023225e-23,7.990143634931936e-21,2.866855687075101e-06,7.112486756076345e-27,2.5144906387434016e-13,8.901298170585216e-29,7.799372857406008e-12,8.966077845159275e-21,2.9115836200803225e-21,1.342666173007172e-21,4.2736640369664134e-23,4.650451860996291e-40,1.6771287859896109e-77,0.1313539232031011,1.383427558393663e-13
2.4920324615254274e-29,0.18891880120172863,1.457970221339182e-09,2.911035165976804e-28,4.6554890489736446e-11,1.8634609230147566e-27,6.96391920786228e-08,0.004745661997581643,5.233049702676807e-09,0.004929392277447545,3.828048042529341e-22,2.9554829549544725e-35,0.07510566004768418,0.6643273160295071,5.473443112537754e-24,3.276621551897914e-28,6.288013415704366e-49,2.5283949420022284e-63,3.2930637868480624e-30,0.06197309206928406
1.5257954524368292e-48,9.601048557742211e-39,1.3020964527636214e-95,9.576431900907126e-55,4.5774097209115936e-39,1.5674706831746355e-76,1.67288116457121e-79,0.10521489339221353,1.4000226574879283e-54,1.294984114906642e-61,2.2539021315068633e-76,4.0059182253924274e-85,1.4620685120356034e-52,0.8947851066077864,8.945896511266508e-85,1.0201336647957389e-49,6.689701905497254e-87,2.463310515170297e-143,2.5527372439738765e-70,9.167681706991737e-29
1.3938539203557448e-30,0.05866354385879414,0.036588388899054795,4.2057340086353867e-07,0.00942496899507389,3.182674869392129e-13,0.18924376722892966,4.817848667998399e-07,0.29603918340751356,0.29153046108177705,0.0006604620485982251,4.731029997406214e-18,0.012114650475341182,0.1057336716463301,1.689342015322525e-19,4.2596586615001484e-16,9.943882842659857e-40,3.262450220491787e-65,3.970542308923782e-17,1.1955916325587813e-15
0.005470445158874131,2.4414174336891577e-23,2.942095211851507e-19,2.8718089017639198e-08,2.425718493361045e-17,1.3079058242561013e-08,2.8403895554278e-17,0.0016731528644828013,6.743032549364831e-05,9.164478770998746e-29,0.003157840968779655,0.06808651999986283,8.717402947841348e-14,0.013105448937924691,0.7705055553628611,0.028138890929206663,0.05516565837664742,0.0011995099364214177,9.703545816013146e-11,0.05342950524517559
4.2034061480414636e-18,0.3107416138971818,0.06491771611836906,0.023276989458941928,0.04950701814583559,5.96041345244849e-11,0.06105607213706052,0.007914294618336974,0.00013251489770040373,0.2805914207761778,3.039470976508761e-12,0.0012414112682998632,0.16668822244337192,0.009582676493160436,2.5510454895802496e-17,1.45710461183901e-15,2.839379196490895e-29,1.4641194513487694e-60,0.00011691523533294279,0.024233134447585774
1.0924194273641656e-37,0.026011536264015638,0.01796753569024832,3.709249093676838e-21,0.432016067868396,6.539704005549821e-22,0.0023048177340194453,0.004778095191104961,0.02275596599799707,0.0667582864830832,2.4684034554299217e-18,1.8149250467776004e-30,0.1563491952365605,0.08972819623372172,9.469082331636476e-29,0.12087456797818255,3.059266542466503e-42,2.7516076953071773e-53,1.958375275134657e-30,0.06045573532267049
1.9052027484652014e-31,0.011338208690976398,0.07260429690848454,7.267091723425142e-16,0.0003864686300097562,9.289506999215649e-14,0.10856417785624684,0.0008334881009744877,0.23925763272063735,0.36817986669218133,2.209927614115666e-05,5.018750301947577e-22,0.029248318293780915,0.16053708151334067,0.00035165452525574116,0.008662546550839425,3.4004304318779606e-32,2.1449502197581735e-50,1.4160234529887093e-05,6.508003159032391e-12
2.3241677297449072e-18,0.9999999791340178,2.803554345645483e-20,5.393598844758889e-38,3.027825748300124e-23,1.993819129915647e-08,1.2804587116295176e-15,6.591608620625248e-32,1.1314795489601742e-21,9.266827796434414e-10,2.0891623719617066e-38,1.311391881064885e-23,2.2271095653272606e-15,6.548862854702982e-32,3.8864623422233694e-42,2.5503276890207675e-39,4.430511386671835e-55,1.0056072736373015e-88,2.945668271287154e-28,1.104593186154446e-12
0.03589576423397282,3.914050124749327e-05,5.1944382640605315e-37,0.49994217701793614,0.13729907132892688,0.19751994884836588,2.271517872849109e-07,2.930859298564414e-57,2.744210930425206e-27,0.12930357981626603,8.857770656948354e-08,2.4478517394228656e-09,7.593885170294326e-11,1.7994487442433352e-18,2.495886860668216e-24,2.916214187535017e-16,1.5320504811474346e-18,1.2346860596319441e-70,1.2936847118916309e-23,1.0225251775589676e-21
3.599736602968324e-41,1.6168977609946347e-12,1.2597370256331922e-15,1.804130206926635e-27,0.005914859850812047,1.2653262067913776e-25,0.0692469108512783,0.01608410604650348,0.02468809153676941,0.2677767752373737,3.3639545552409387e-14,9.337043001315335e-31,0.6120812154931179,0.004208031486224355,1.8750753510511418e-35,1.1201640663376859e-09,1.8421211109657502e-48,1.7738228924655577e-76,1.0351043730235159e-30,8.376104894760048e-09
4.103115024497564e-05,0.03597838771166209,0.006757529901860435,0.02170856529972107,0.01462009293160466,0.00224924357919502,0.4816901999255201,4.813610210276888e-09,1.137574274711806e-07,0.038321805297892766,0.3383936406712361,0.04410620405040294,3.732043118642548e-05,0.00027262974237381935,2.9534041387128896e-09,0.010494553484278099,7.672708572313891e-11,1.0210691865408697e-55,0.0013379499677435877,0.003990724253908952
2.8211294868979443e-64,0.39509637550114524,3.237380815676007e-08,2.5752766697259697e-36,2.1635588436921947e-32,3.8922755047201327e-50,2.0324113506305164e-26,2.5457817280492077e-18,0.23342346683951606,1.9394748933729696e-25,1.1679928405903169e-26,7.74192461857141e-46,9.390064016474041e-08,1.062536452971053e-07,2.3905465395844234e-40,0.3680902343280601,8.464219819135949e-66,7.86404388563589e-93,3.095661636683548e-40,0.003389690803184901
0.01479039081088228,9.375010992082154e-06,2.6293264775035935e-40,0.5165537628172318,0.2561434893799858,0.21250073328489402,1.7128253200895998e-16,4.519010263201613e-25,8.403921737323576e-39,2.248696013879615e-06,1.1615101070716159e-29,7.209558415801748e-30,1.0425125825823489e-17,5.075579348330401e-39,3.6041819978197286e-50,8.51708483365764e-31,7.313763399144068e-36,5.488869575600855e-73,1.6666505597699323e-38,1.6025486861506138e-27
2.4098769684032182e-32,0.001754538651888898,8.886512250368515e-12,0.0006361849060048171,3.7034411336568987e-11,4.942963614087357e-25,0.309798038160701,0.021730371537484316,0.0005887179696993916,0.6653111431525334,0.00015509208391557348,2.0950983535148822e-22,4.055225705562718e-18,4.7136279313997085e-07,3.087875289290719e-30,2.543972946229976e-05,5.912640850101104e-33,1.0913837326725014e-56,2.3871931569173e-09,1.2403103957112114e-11
6.445089556599394e-28,7.738793191011617e-05,0.00382862074697194,0.08483461076963235,0.022089066976629965,5.111112115819203e-13,0.44699940290315443,0.01650895675627649,0.14152714613601933,0.27423684994150077,4.427085219956882e-08,1.7671872356226831e-22,2.0066354482790703e-05,0.005944648366954444,6.002529725802037e-31,0.0039331458978554045,6.97824150311796e-39,7.946047147884247e-65,1.6192058909794122e-32,5.294724847575273e-08
0.7083689303703837,3.706923441852314e-13,3.22682765145631e-08,1.929386838663643e-27,0.022739955932853665,0.009900285653392637,1.440136939742031e-15,0.04401582665478036,7.783091129175345e-15,1.5724320408511282e-17,8.481918220523956e-10,7.550375040475788e-18,8.200826456580534e-17,0.05516569480403726,0.0996589253812734,6.649294129022786e-19,3.434873396962057e-15,2.1780132916112522e-47,0.009182887265524766,0.050967460820902324
0.004632045639716209,3.972689941613631e-26,2.2076288335002103e-18,8.290994915596376e-10,4.9448021657695915e-08,3.696659705305004e-05,1.6347419504279823e-11,0.0058320915097771955,2.3514545371588685e-05,4.1187243894783686e-20,0.019685510282111154,0.008288583300237842,7.552132338453422e-12,1.629163842109602e-08,0.45532562670287324,3.476187452310981e-17,0.469501084925411,0.036324222986608964,1.4553742846517606e-09,0.0003502854628062322
1.0,1.0072738771841458e-40,2.4756183132508455e-72,9.524255706360707e-56,1.0873160305596754e-23,4.5604180936319915e-30,9.104679599456449e-64,6.7174430041588e-102,2.6074615699544886e-65,1.216113332764111e-54,3.141004708603185e-57,1.009956259175709e-28,6.246316787348509e-39,5.325828299770724e-71,1.0954586277441115e-54,2.0358270995459482e-38,5.205134815045335e-57,4.760809573852889e-99,7.545343225706867e-43,2.4608899743560246e-73
0.04281183749243821,7.815540090655114e-13,2.0025142828950693e-30,0.011208770406387623,0.09876720315141584,0.09626146453046118,5.2043317628041965e-17,1.5252070381858045e-07,9.809477806880934e-21,2.302102100791836e-13,3.391433886806479e-12,0.23774924914485082,0.008648985571882472,2.609166262201364e-30,1.1266912960218962e-11,5.2967453038747455e-06,5.374875705594656e-08,1.595933836109232e-48,0.504546986672129,1.4664873503568171e-21
7.58086217336289e-21,0.33958350990230823,0.49849339665431835,3.409698778031681e-16,0.0016760279982500931,8.56964964013574e-16,1.182762957943328e-12,0.009975869862783076,3.757329995796636e-26,0.15027119555817012,7.949800377456685e-31,1.0070225969115368e-24,3.3666212112517235e-18,2.6201392735003006e-30,3.6323181927637275e-33,1.537029311545801e-28,2.543576310680641e-44,4.745290885050127e-71,2.2215757520303586e-11,7.703930009706491e-13
0.005328724603619238,1.2518967764101904e-40,7.96239806982997e-32,4.158560827117582e-29,1.3977347992412406e-31,1.2981932492074343e-09,1.5104824075514614e-25,0.011007889199929443,4.288400676157767e-28,1.211073303793113e-36,1.5487545776340917e-12,1.1914154901288744e-16,9.140250119457617e-17,2.0139532488166469e-13,0.9181742021179125,3.573980390587993e-08,0.06548914695148705,9.691456738184506e-18,6.910756167784288e-15,8.729746591873785e-11
4.4442809288140055e-34,6.470929246446555e-06,1.75202485428414e-15,7.573766793374662e-27,0.7141992999551022,3.406548020529786e-34,5.107194581435359e-12,0.049551572460742,3.0117184284476203e-16,0.163197989467503,1.6321101608371585e-33,1.3026319821911285e-40,0.07304466716300888,7.89486518456604e-13,3.27088227875913e-42,1.849871338671139e-11,2.518699051359515e-60,2.014504584953843e-36,3.7533821628487907e-35,2.52788321442266e-31
0.028590492318843135,9.751889479707486e-22,4.054615812451849e-13,5.238622095622013e-16,0.00012377700835662956,0.2730650965946715,6.343900907617752e-12,0.05353888499331445,4.326734858954579e-07,3.6686986587809835e-18,0.014453158309136823,0.10345737998180922,2.424397103732757e-17,0.03867138355687078,0.37680405333921624,0.06176316974047276,0.049532171158460925,1.2995397982192547e-17,1.1706029922274812e-12,3.174410475330548e-10
1.380324942288851e-40,0.2642084264078851,5.557219540124698e-54,1.2245466206888835e-18,4.336985777200914e-24,1.4760911053593533e-47,4.568363125315772e-50,0.0040375169393019085,5.158268491494992e-41,9.319284315503167e-32,4.203783460958305e-46,2.0471289474816583e-59,3.4103589118707295e-15,0.7317540566403472,1.7473713844689827e-63,5.569086523239663e-21,5.8067277431328825e-67,2.591255331046504e-112,4.155583367052755e-56,1.2462389675325856e-11
9.039755335221469e-10,2.2120729725876488e-07,0.009975402384001382,6.490744315894771e-13,0.017735649179586626,0.2444009438949358,0.057444786495021605,0.016020162728893925,3.6821040018182004e-05,0.06682070989034171,0.018840258094948645,0.0001003439171640904,0.38254288028793565,0.09001563221422489,0.08099592321945256,0.00019754307999533664,2.4007080600551617e-23,2.144055602567733e-59,0.007984980495048819,0.006887740966508975
1.1020023817005017e-23,2.8052473835577056e-38,2.1553400982488214e-32,5.653228116917894e-30,1.0689972370604049e-45,2.986235203381264e-39,7.539964749713655e-37,7.393877784401859e-26,1.6962920493157707e-30,8.72321551220881e-51,2.67572733243823e-28,6.671078404472132e-43,1.880209056388443e-46,3.4375740298272076e-33,1.4655922175074648e-30,0.030279931202912398,2.5741117774817055e-14,0.9697200687970619,1.1382439658897884e-25,2.1320581954597377e-21
7.125847522949268e-30,5.102109774739422e-07,0.006480935057558097,0.010217424141877813,2.5996880810029687e-05,1.1177308818615319e-20,8.34438014122187e-08,0.5725017217005322,0.277093035242915,8.66839181484179e-16,2.4314767772543395e-07,1.4414485717005072e-20,0.020006521832151604,0.10862449746514125,3.300157265569424e-06,0.004918664645272331,7.738531906645286e-34,1.0117220415412933e-32,1.0538086300893234e-17,0.00012706607401855765
1.0667579364434222e-15,0.0052809826889442,0.20386488108929834,0.0013428495279806092,0.00891805089462218,0.02413886952356677,0.0749433926603176,0.001025585427064733,0.02147103039213551,0.15915118203760475,1.1303191456023507e-05,0.006607843136760687,0.012737097847384355,0.0609752982426547,0.1953200097579711,0.0019630120367070784,3.9225246906704853e-19,2.0539527518235273e-55,0.2207543090335041,0.0014943025120261711
2.0672356248972085e-40,1.2735546630255523e-22,2.42873897433745e-28,1.9286205380422195e-32,7.112382672539698e-09,1.078849166297352e-26,3.2415658909157566e-29,1.7878463998599016e-49,1.047268186075329e-34,1.1954377385802467e-16,1.466402155285573e-66,6.911731458067223e-58,0.9999999928876173,4.6470020155778006e-30,4.9197301589918114e-64,2.3336580223086516e-35,1.3748677037363324e-73,2.602744039706008e-83,2.8842515339525294e-51,2.642263231626417e-43
1.9393073162351512e-65,1.3066407294185578e-24,0.13394746068739874,2.204944964406949e-37,1.5045359028424502e-30,2.0027646507752125e-37,1.5336215462584952e-10,4.7358262774329185e-24,8.923369346346302e-16,0.0006459576768143149,1.199991844381939e-31,5.274872174065279e-41,5.3129049658612396e-15,0.28779770634635565,1.4074780155740424e-33,0.5776088751360627,1.4990303404619796e-60,9.969397621533767e-62,6.220994475230558e-45,1.588409814958676e-29
2.6719364249106537e-11,3.6422590279762543e-19,2.1660040441902802e-19,0.11508266350954192,8.074582077842848e-28,1.806472441367142e-07,0.0004804551821174103,3.006706778141275e-30,1.363297237595746e-14,7.21738678986477e-16,0.09704104348989581,0.5952509603790465,1.998604337975816e-17,1.8205932598870036e-17,0.006281128618697846,4.228370774902999e-08,0.1704639868674529,2.828612417320978e-10,0.015399538712700807,7.964071935836783e-23
1.6642955694296938e-22,7.356978114909686e-13,5.589077968221388e-06,6.864416814241651e-08,0.005250912927931431,4.588882450665871e-19,0.315190216506583,0.008647933889956607,0.4320306981006107,1.8314486526006269e-06,0.02796659805954487,2.5380218971598696e-23,2.9394884010576845e-09,0.09337322740335245,0.07951540753445015,0.011379056240438496,8.520091384289236e-13,0.0004646199254340067,9.797727614372486e-23,0.02617383729983313
9.595619961369973e-23,0.000439239777087735,0.06636550187036022,9.528739756706442e-17,6.972877427649457e-05,6.154053609949588e-24,0.31719929814518694,0.0012664074938247545,0.09024219317430981,1.693599450358072e-05,1.6643135209187644e-11,1.224518805238647e-24,0.05294339089048847,0.47058672638838445,4.710180973521862e-10,0.00087057700272413,6.36337811687932e-42,2.634470889881339e-39,1.2588199899732504e-19,1.192103083540727e-12
2.3494111302790148e-35,2.5310100299462947e-39,0.901717639608771,2.3601379940403888e-33,1.1919900440143798e-12,9.904214417607282e-18,7.184701833574421e-24,0.0982823603900253,8.732959356303181e-30,1.6795277624439344e-21,4.0708365949208176e-29,1.0901291767861531e-36,6.75759903088629e-20,3.0508292606731526e-24,6.5690045537216885e-34,1.1634272333390075e-14,1.2664702515924188e-51,2.7180200331324296e-77,4.360617488918336e-49,2.5601484124143005e-34
0.9923501878698349,9.224031302815969e-25,2.5661752981383616e-37,1.7867670016580895e-32,0.007649776856233647,3.527391290407421e-08,8.916122697486596e-47,1.3297851933214066e-53,1.2020423010878485e-49,4.071193412086061e-31,7.569647296440882e-35,7.723381298120518e-20,1.0607587036865807e-15,7.118100516664592e-41,5.481248542484077e-27,1.7510940459392944e-14,8.402662801776122e-25,1.3882720631728932e-81,1.0237188876559417e-23,7.466897573286833e-30
1.9556452379552922e-32,0.5963664074225534,6.658713861828647e-13,9.940013586253966e-14,4.168114778100811e-05,6.189799355771652e-32,0.006833639461276221,8.935955187055651e-45,0.13370470935790302,0.25924893744476835,1.2244782340598729e-24,8.772030440149158e-27,1.8660171437758278e-16,7.579953122683439e-08,1.0918297087669936e-35,0.0038045493654215155,4.628257483999554e-40,4.469288922180179e-39,1.6596579404048788e-20,1.8994812006254634e-32
4.014623677566676e-14,0.20930585915105465,0.45761137765392396,0.0017762864633158368,3.552526184459461e-06,0.0008744542227616341,0.08176285530523586,0.03186938631263205,0.0061675698187157735,0.19951509288896926,2.327715178608412e-14,3.764672443985915e-10,0.0002087873076112295,0.00864896780304929,2.002427479705116e-16,0.0019175976433733395,1.217117302387647e-14,1.332897152603906e-62,0.0003382125244764551,2.1532491358304905e-12
