0,1,2,3,4,5,6,7,8,9
0.0897018476643564,0.08081957111282366,0.07180885851523951,0.11498711989906531,0.0914131844408036,0.10821812711007682,0.05787330496822423,0.10987778358157936,0.17082959541192194,0.10447060729590922
0.14333633179323382,0.12822588122330963,0.11227954889253612,0.13512809530093745,0.014017534940666999,0.01899555465701824,0.005219161090416188,0.15028590091480137,0.14893692028842662,0.14357507089865362
0.19036014643398266,0.15510804993982305,0.08309583105994434,0.0990285745402109,0.016691019651503727,0.1403572324907719,0.02273505259122073,0.16646077791630526,0.06184009304629406,0.0643232223299435
0.04181685633419992,0.10103331807202806,0.10875396203732221,0.111445719625796,0.00504358782383139,0.10029768731412186,0.11402033143207657,0.08771635577151339,0.16766454483793208,0.16220763675117852
0.07739957971590956,0.1294084069581381,0.15366210196670058,0.019947971505638415,0.2556884763940229,0.15796593369375517,0.052526715765899235,0.022534372807243786,0.04434545091181639,0.0865209902808759
0.1131086231694464,0.07295836554773925,0.3252231634571681,0.02656020818804956,0.05375137263884459,0.04087675426055947,0.13922317757478075,0.04960648369474557,0.11415236976824614,0.06453948170042006
0.04729914283047737,0.02776657715589231,0.22209752650477804,0.02459385935788496,0.09006946393363152,0.13131351408458544,0.18630645919041625,0.025546368881566108,0.22495586716625107,0.020051220894516757
0.18481066585187092,0.09692224450485706,0.26865649445249856,0.08777655783420836,0.1702115243917348,0.009264750232085176,0.05826719823602537,0.032170267295470296,0.07024267261082037,0.02167762459042925
0.04425911608162708,0.09586638460396782,0.01759563282740693,0.1903745857082839,0.16584324039797974,0.04491324293782682,0.08966913567913619,0.01683893219957884,0.12434617146444461,0.21029355809974817
0.09907868359571671,0.18400138668574392,0.027095310028793323,0.15527594402461373,0.0554284725395784,0.05893615549291922,0.18649150728783026,0.006591341798480314,0.22634161734546052,0.0007595812008638142
0.11942071639966702,0.03981596748216463,0.14182323405345054,0.15523876133216633,0.05215605254885201,0.10951978220574722,0.11325077786720039,0.08424601894796249,0.04123841599578692,0.14329027316700244
0.07517564486688641,0.0954787817031063,0.10720512077251437,0.022972082266123153,0.1604598395342068,0.06120245417585117,0.11471592637692736,0.09609264960862851,0.16080980281946777,0.10588769787628811
0.1417146613605653,0.08753672321959524,0.19594816556845862,0.13514413818994786,0.11491924000937087,0.10708648103879705,0.0046906653315929615,0.047949888724505604,0.10758815698734019,0.05742187956982639
0.146645061879852,0.10633954695400122,0.02597298256854394,0.05871511829227426,0.11856679850718012,0.09790130514923405,0.12407594074016706,0.10868712891787376,0.13500182666794183,0.0780942903229318
0.09771021775118457,0.03708254852111877,0.06525151585259742,0.16869587716355353,0.10264728147427711,0.10211244424372444,0.013018417957833204,0.09221333415366971,0.08817568803785096,0.2330926748441902
0.04311177303974402,0.18185432754847827,0.04531592553787281,0.1241534791778809,0.03962058592401196,0.15812296265354767,0.1830354392594366,0.11459232566152125,0.09484125883458852,0.01535192236291803
0.10442340438978519,0.0550402813275402,0.10088807778528999,0.161034915804116,0.18303368443599946,0.16647735839522942,0.0022415170066162754,0.05279861932666054,0.13863904072147346,0.03542310080728937
0.1357329246275341,0.014673702263526869,0.08948726905840843,0.006100426613493604,0.22520427138859897,0.06362604559661686,0.09681526099170201,0.17224527901499787,0.18370516512844445,0.012409655316676616
0.028693844949887564,0.09277217845535339,0.12126808100892257,0.060143968232569046,0.17984787659811588,0.10403901705628987,0.101345672716634,0.09169576287652291,0.15521309647189302,0.06498050163381172
0.10632584330849783,0.05804263660002305,0.06334910440871645,0.20808952292248997,0.19605765771618608,0.11500896049480544,0.05761668471240199,0.06739530854632764,0.01761402365090842,0.11050025763964326
0.0822050878724481,0.1183038156376785,0.11469712091963713,0.05480384473619063,0.007964913350700084,0.01832760699703175,0.15291667943451953,0.12273688920610254,0.13331161766561142,0.19473242418008038
0.20647506851450714,0.02983177748196522,0.16337603009447743,0.052658188089149266,0.004137388588159918,0.16118273726627522,0.08231047956918931,0.060392265158435536,0.1253340829680708,0.1143019822697702
0.09856820181495725,0.23600414027032918,0.03736303404110747,0.08218982751513995,0.038040684408357055,0.09282740404276282,0.1447696818471674,0.03452744464832648,0.11385932545751605,0.12185025595433625
0.05902501424723388,0.06495192465049753,0.10487279551160714,0.007700482984295357,0.04062462193843434,0.16215687590701122,0.09690979808970837,0.1425595466823847,0.0883019100805288,0.23289702990829875
0.17337261671650525,0.02550738714973061,0.1658709441027487,0.028882607310724978,0.19011938448618607,0.08192005611198395,0.1341267734530401,0.04132638577115007,0.034162194811301214,0.12471165008662902
0.04627346892733554,0.22683730122002538,0.11944061041213075,0.11199435856177146,0.11770519182973097,0.015011356670388127,0.09934032783365013,0.07828759445296275,0.12691934536595925,0.05819044472604575
0.05784411990484456,0.02356934096587321,0.004107299642953299,0.15074018365485242,0.15951263934347015,0.19752531307849913,0.07738675641556918,0.15532999332077352,0.015585996855444735,0.15839835681771972
0.1158083925158696,0.08347643686840032,0.032493956258335385,0.12063489036775867,0.03597137411698771,0.17805446902249714,0.13424355729113654,0.08267150634387231,0.08813809117650429,0.12850732603863804
0.035356247148141326,0.16362059028373752,0.14656035452997418,0.0022287032935945457,0.05866962819158013,0.021853196451707965,0.168132517195321,0.07449365742572005,0.14370891454339987,0.1853761909368234
0.035363563821487504,0.020219787870134755,0.1792481977826401,0.02457459546944555,0.07200725918997612,0.020367361996784652,0.006718386975955769,0.09853168138611702,0.17194196596576972,0.3710271995416889
0.24849789520866586,0.17089791538484736,0.1406445560352291,0.02662405468708855,0.10126972274244471,0.07554746544282243,0.03979449690565227,0.01362152139829765,0.17924776361500308,0.0038546085799489728
0.17844226890210566,0.0836992343446264,0.014194799848764757,0.01473921155007963,0.10558238051894352,0.04643139713198965,0.0732614793714812,0.1389362632814835,0.19482711861183324,0.14988584643869243
0.053767498856831554,0.040829885771176654,0.01517524409615818,0.11513179646636597,0.08883670125695922,0.12598660072037557,0.14899967032951753,0.21381865734539338,0.07880999483681966,0.11864395032040236
0.042880492662295176,0.1219655979932548,0.013307428482455138,0.14142932568518712,0.18824774750035234,0.19254225630882552,0.04132041921826172,0.07762891235954689,0.10875901840558015,0.07191880138424107
