0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.006128985572781281,0.1699833587572097,8.533520493267802e-53,1.5004300818038174e-99,0.003040684346237865,6.859805008912353e-49,7.647577495981478e-40,7.976714747994448e-14,3.2226552648843705e-48,1.1762666415636608e-137,0.18808622918326676,0.0019449580845630648,0.033021241837943284,7.588724388193983e-192,9.895320584079457e-28,5.678585633528815e-22,9.534561656298284e-62,0.026274612823175544,1.1378002829312985e-69,2.5150481777028024e-63,6.380690091781061e-46,0.5209903510340045,2.537108384258894e-243,0.0006850054947941352,0.005723465015157537,0.044121107850786656,2.1869153949621733e-69,1.1418966833727057e-92,2.531062097113744e-234,2.9047155694696315e-33
2.574835218332066e-16,4.193426440645883e-64,6.876006188882704e-45,1.9934912438563962e-27,2.2047633656347257e-19,0.08469448978597705,1.0023427146297008e-08,1.1759972702739846e-24,5.9395057140778695e-18,0.14368723655533572,6.463321612727968e-119,6.235688676299486e-86,2.4790027897179507e-40,4.0851623539424657e-228,0.036794971938115546,0.4100684507063132,0.01100334892058686,0.057057971805842725,0.003428234210452055,7.807966270290925e-35,1.5151982661330135e-62,1.842979110780649e-121,0.0010807710628804512,2.1350131751936632e-95,1.1245249380251087e-88,1.5238935758452542e-202,0.2407456616583523,0.011438853332716575,2.523071601540387e-30,0.0
0.6397945389274542,0.2776844174012491,1.5073144780718531e-61,2.3625179407533626e-87,9.474052539589918e-61,2.3779505060436563e-13,1.1220553431891071e-71,3.1064126506732645e-57,1.9774319071313625e-82,2.0010681295326875e-62,1.04339857650495e-59,0.07233916386588324,1.239762909672191e-22,5.69228620390882e-111,1.88737549496021e-59,6.300247011582442e-42,5.034557180984121e-102,7.567510512395623e-41,7.950328623896912e-32,1.0363790515670297e-29,5.3252965302701035e-22,0.0010038363507689884,6.318215582961969e-122,0.009178043454401631,4.932918343592717e-15,3.9876526042348155e-135,5.709704065032251e-30,2.266079028315992e-51,4.2787025412947134e-210,2.051458213408418e-202
0.07569160191104674,0.06953678320704243,3.617463055716626e-104,1.5602802639643128e-179,4.2243060631729497e-82,1.9784167906714077e-75,1.2634749226548485e-102,4.4316529011033084e-154,9.524364218476982e-98,2.2132335422792304e-285,0.08068819854619165,1.5887419243893355e-52,2.8111417688422367e-193,1.3503879998973104e-153,2.9722202442418066e-129,8.882994485617537e-70,2.294125744845916e-146,4.669952179929655e-187,2.0986243531595087e-178,1.9624108906728175e-26,9.825806634827808e-71,0.6530607409563611,3.525425667668721e-225,0.12102267537935796,7.557849942207483e-22,3.418261986419152e-114,9.827283219687988e-174,2.9420881114987624e-54,0.0,1.7180788133602073e-260
3.72465436991746e-43,1.3361005038435424e-139,0.06398978422219953,8.970483737297787e-151,6.709301259699327e-66,8.223319763217612e-146,4.2113431532216867e-134,9.398066168970625e-142,5.1692479010387536e-154,1.8393739084201453e-113,2.993009756711917e-49,8.275220379847066e-144,1.3407787979086894e-170,1.5934964445328736e-249,7.999228451887409e-153,6.562085021167519e-89,3.0855209104577705e-46,3.6465802323537775e-170,4.392005492836074e-133,0.9313209979909491,1.3221349521530895e-163,1.2285629555386676e-189,0.0046892177868512455,5.052286095531708e-79,7.226633605701227e-68,0.0,4.689000996301002e-150,1.5723394269194992e-170,6.617418694075113e-178,0.0
1.1834379000015074e-159,1.389379540573775e-151,2.3755625194570206e-47,6.486646751346404e-102,0.1186983779241462,7.03338186167094e-169,0.0035276475931868656,6.207004213292563e-30,0.03634175989069497,0.8325076996492162,6.201353090101587e-198,4.11299911774082e-130,3.0663570826185137e-162,0.0,3.890429612549158e-59,5.358896974469528e-91,1.230235839755154e-49,1.779682766566436e-111,2.6352018319311007e-99,7.852563980769166e-129,1.5045214796673831e-140,1.0744510079857085e-203,1.7149016601892885e-269,1.2445476634047632e-203,2.1888515855726276e-153,4.640990294359653e-289,2.1072031158305407e-100,7.133086130662963e-43,0.008924514942755705,8.2817e-319
0.0,0.0,0.0,0.0,7.944954300685684e-286,0.0,0.0,4.414043115372866e-252,2.505728219700478e-286,0.9393730782508023,0.0,0.0,0.0,0.0,4.355337260185879e-274,0.0,0.0,5.0941894045047606e-291,6.222668448873529e-251,1.55090605e-316,0.0,0.0,0.06062692174919773,0.0,2.8810543532975937e-267,0.0,8.545962401228563e-286,0.0,1.1423053263123826e-89,0.0
2.4868581348266814e-88,1.0981268557566801e-80,0.03476065063661968,6.595381399450042e-08,0.007875510895625128,6.366752011420186e-89,0.30148132143763845,4.2445310168873924e-19,0.00989745523014996,0.016480556996019767,6.2940483625802906e-105,1.212913017297895e-50,0.0029562969014345158,1.3371137723366643e-147,0.01248811114456654,0.047109258222939564,0.2048984073275268,0.31288886545821903,0.00026148707778988334,2.4945844497673366e-50,2.3042441855661212e-57,6.093267595106908e-125,0.0014163334865899073,1.1518555811788566e-96,4.666782108528499e-80,8.916804125667942e-253,1.4190106460802163e-07,0.0474855373300022,1.1675699336407372e-101,0.0
0.0009289151492859685,3.8345655533592915e-26,1.1678666879605836e-76,1.5881633314539506e-29,7.586067451715789e-95,0.01943618729264913,3.88485916053333e-100,1.267042157230072e-39,4.410755637971269e-84,0.09239320289951185,1.1703007169683738e-41,0.053628667176805006,6.671128839365239e-55,3.29801790326545e-38,6.048582700117201e-56,3.567177754492625e-78,4.471471221897796e-98,2.1899299755816425e-87,1.098267210402499e-68,0.007868686034777805,1.2581602456914616e-65,0.8149093129949472,0.005742826221078688,0.0039795567665938236,1.2814757275044512e-36,0.0011121296288301697,3.0060621006700905e-29,4.7829629733512685e-56,1.277242731213227e-95,5.158355205985231e-07
0.0009479724899670755,4.884320953960245e-33,0.023747701362055285,4.161995155111941e-12,0.16456083704237037,4.186679379477256e-15,0.11313899956531796,0.0691541960343859,0.021899946224359056,3.373898498162608e-07,2.508001176044143e-60,7.740202414112495e-116,6.077120215454259e-59,8.569580063994988e-186,0.065837048090934,0.10902497084039435,0.36779312545278825,4.496697294729757e-80,0.03311631696497512,0.0076501046458064565,1.1202636920661901e-05,5.585435171610343e-125,0.006915235898694044,1.6815950789298023e-55,1.4759989583378846e-61,1.0419983783434322e-291,7.145938912613038e-42,0.0160942516203587,0.00010775373665647364,3.620804378939227e-309
1.2470606853837017e-93,7.8556110080628965e-140,0.016937698155414644,0.007336537781364652,0.018948529498857124,0.01743522500326493,0.015040340566696465,0.008662982833634097,0.019665421896022314,0.03388160212795202,8.318988474604708e-153,3.0362598992988133e-105,0.0007769266034740399,3.113852779869778e-212,0.6165247477957181,4.1601609004848745e-05,0.06414617169714375,8.732315161385396e-18,0.13401821433546998,2.3111138837105343e-77,1.0254288917845624e-58,1.5852408143105881e-161,2.627092573863934e-10,1.4001609498639715e-168,2.1212936555020675e-129,2.787034310437151e-253,0.04121156376902589,2.7397597261943695e-25,0.005372436064247755,7.204233394498492e-265
3.3360096556634937e-71,6.855013180562448e-88,0.02444830662715257,0.006977156423687842,1.1068463181486581e-14,0.0007919676877974029,0.4073915450021319,2.2973302342205388e-53,0.009767883078151513,0.014286174103871832,8.328016697292617e-33,7.9486546093430795e-47,0.00014580740962644653,3.5007457655341298e-102,1.3689294123114698e-13,0.01114871321539602,0.3338225869416205,0.13984154711410646,0.005391703324131352,1.0692357790416713e-61,9.257536514675478e-14,6.839737080484657e-112,0.0020457330267484412,7.744322927881252e-145,4.336125281147765e-127,4.117709800270414e-246,0.023213746508566176,0.020473602718702456,0.00025352681806887546,8.87923169156072e-214
1.8178005428574764e-248,3.1330355839405457e-240,9.834626434557724e-97,6.523144388914148e-281,1.0,1.6e-322,1.49224371841275e-126,3.584333220186956e-137,5.4531117150467e-143,2.9187448876291807e-147,8.413779451256172e-232,2.933047657909675e-226,1.2923373074331093e-206,0.0,1.6764274979894447e-224,1.54582857927241e-177,1.3225892516263525e-135,2.5969980790468994e-225,3.1888543652691667e-85,2.3542125875213284e-185,4.053967060331616e-205,0.0,0.0,2.8428081502408554e-198,2.1247870206785102e-122,0.0,2.0967683818901945e-161,8.456354342395305e-179,4.467376739786233e-204,0.0
1.7089665451726164e-148,4.644745846170569e-72,4.525188374910707e-162,4.0792187857329435e-223,8.555128348424592e-127,1.3011719588578846e-141,3.961432449342661e-30,6.89887264467844e-121,1.1779918059610695e-29,1.6558540252457177e-201,2.399104805305549e-139,4.368023743109726e-90,1.3896306485660838e-140,1.9514e-319,1.508895672898933e-59,1.9870928454884686e-182,1.729888008823959e-69,2.8125417373625554e-167,1.5993825902325821e-35,0.9913066168791204,1.7617692824838823e-62,6.930916601647322e-165,0.0,0.008693383120879711,1.5359216755543816e-33,3.338962420809898e-287,4.016314494988851e-148,5.402434575381591e-87,0.0,0.0
8.080739626709968e-151,2.6295918651666728e-139,1.6050682782300642e-54,2.297177968063856e-06,2.742487651783111e-66,1.4827119485027029e-86,0.09415611337795975,6.076132988708324e-105,0.7803798867566512,6.815583361749083e-30,5.202278493240544e-176,1.6190383346976592e-93,3.2435050175177428e-12,9.485537735682174e-219,0.009912299530991521,8.076470191971727e-84,0.0018736176477734592,0.029036748398507693,2.9514270605444153e-57,3.2303936627771796e-142,2.3920387661565793e-48,8.22202742472136e-185,0.012104800351410903,8.034311378667027e-216,1.9975453573429068e-170,2.8234360079082793e-297,0.04860185258730175,0.01835475671897239,0.005577627449219986,0.0
0.02230261821870047,0.07616321161141505,0.0016377461807783337,0.009322420646928932,0.02194439577678281,0.026557654141730117,0.091229527342964,6.313941731563755e-09,1.7740510223325487e-10,4.776272023748013e-71,3.666431975530493e-47,0.12716481881698918,0.1002982581798316,7.608284666148973e-146,8.850995863819228e-27,0.0019434584001680898,1.21450166816296e-24,1.881698581873422e-08,0.002376262067246383,0.037945005664198915,1.2404515878395065e-06,1.329212582014861e-50,1.103502963858982e-29,6.329291400114118e-38,4.3308735737015655e-08,2.6429555556584878e-176,9.631587789562536e-24,0.4811133138836099,5.572034686623605e-158,5.555835848675555e-272
5.717979758736367e-203,1.6380989174133066e-238,1.9127082506868947e-72,1.5397423352935524e-152,0.32852185918808396,1.202785171661906e-166,2.4072471796868805e-147,5.556711662832106e-165,1.804339898678351e-105,0.671478140811916,2.8040160572777464e-247,8.435533170580638e-205,2.8760434622287836e-60,0.0,1.1716350331252e-88,5.4510549326984445e-106,1.8897476839936254e-99,1.4539690961674708e-123,1.0413759826073133e-161,3.143410595069417e-199,7.256226088000879e-204,1.2593897913297558e-283,1.9359926857675186e-248,8.2433637879304e-311,4.773344376429396e-233,0.0,3.9405841109454384e-52,2.5506573068004653e-127,6.172784186016849e-156,0.0
3.912750386670084e-207,1.1498063802099133e-167,1.8449027989504262e-261,2.448666572772009e-288,1.3336682470466287e-186,1.376017846552641e-246,3.7291893929880075e-167,1.7220063553597696e-198,1.9294337844356358e-100,0.0,4.083444754108563e-209,8.851881826669066e-171,1.4927366905149723e-249,0.0,6.501972111535191e-140,1.6313256465677807e-241,1.6352517408730642e-213,4.2632996447e-313,4.181555588990069e-64,1.0,4.135824350500973e-133,0.0,1.717128270986151e-217,2.6215210896750495e-87,1.8108016559806928e-39,0.0,2.3223492222188753e-268,5.042580492787742e-181,0.0,0.0
2.2235857060970525e-76,6.55172702586356e-137,5.795364768873493e-40,1.3631478303617223e-28,1.744320768398121e-33,1.1036222437269692e-33,0.9057751854457997,0.005061439449048228,1.1864017822698131e-51,6.252097060032726e-15,3.0003772293730904e-138,8.497047339124323e-131,0.06487500205879741,3.837706715924179e-164,3.863696657373302e-40,0.0056360180249104535,8.848523843336334e-21,3.357341673940396e-62,3.351255819125913e-26,0.0006659734105916277,1.5317551020847695e-71,8.299589574775692e-158,0.010629822801143702,1.623129027945524e-136,1.1842257383447148e-166,1.488700337248417e-238,2.3145979330767818e-17,3.352227852459552e-14,0.007356558809668962,7.00236828539386e-309
2.535957492090421e-112,1.4932881133711464e-87,1.842255771210734e-61,0.019043491085066352,0.004643487328706542,1.5364531802694913e-18,0.09958254325268376,1.6504699697554626e-05,0.11794363707674099,0.009783710330536764,3.3093365056046877e-168,1.3285089450073262e-136,1.777407588391973e-83,8.783802066692523e-205,2.0495025507143475e-05,0.1322705577303734,6.058489024490791e-47,0.042070995771864655,4.40490436231391e-09,1.613268189334913e-17,7.152061337038309e-50,9.137912365032912e-195,0.013363218136590624,1.5785947711909441e-145,8.017954163755436e-113,1.858585605833731e-256,0.06418912812470715,0.49707222703262066,5.700837048319646e-119,0.0
2.057717912633717e-115,6.05056872070998e-67,2.2811240668358205e-94,2.7709912963066504e-174,4.091966098577758e-144,6.11581117413986e-226,1.2071445224290724e-166,1.1755605708130806e-145,5.0010801331033845e-111,6.697500840721098e-48,1.1612403521122108e-66,6.228587062952578e-60,5.52217818256337e-186,0.7900428704209231,1.8767888864806812e-77,2.4086577246261824e-214,5.093789533434943e-88,1.63041069518073e-180,0.01622520417661053,3.339301202695406e-81,4.1920858186046657e-57,6.61047640872142e-108,0.033876229887529336,2.949814650825743e-09,0.15985569256512244,8.234071446825307e-286,3.757940728410075e-197,1.9080610899165214e-156,3.45940635080154e-126,0.0
