0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2.5482459715943333e-05,1.1876223604083225e-07,0.27646633920625174,2.1722562494756803e-05,0.5883495838534096,1.9362105493908187e-05,0.0036824973901333287,0.057679242590788916,6.293561346892537e-06,0.0009778760843855054,2.186955957402216e-07,1.2629484419923943e-07,0.0007017810309127864,0.00015589396327634304,3.382159720014215e-05,0.0011251025869187113,0.00019036488913944067,0.05530730934637204,0.0026321541381592885,0.0004797557544319049,0.0007756088060945123,2.710669208443452e-06,0.007178338369737819,6.667765830758638e-08,3.2714136452494346e-08,4.936987674466788e-08,0.0003193012746167926,0.003660647202013228,0.0002081971325922391,9.10958501848817e-10
0.02517258160638181,0.1547903706626668,0.005691406994961125,0.021138006240373746,9.605998425413697e-07,0.09315721352474063,0.00289149944056486,0.00029437844278525755,0.0005079660178504173,0.002133580145129462,0.13593894418796162,0.2632475606791761,0.0382183930862286,0.007262566780707995,0.0010097661409410894,0.0013218332991839427,0.0021135548550373835,0.012821720242167503,0.00015706741421277418,0.005036408221953,0.013992778884899519,0.15753620001074306,0.0003243481625543367,0.03527042715441944,0.007579911886734016,3.432443103758058e-05,0.0022876387911750814,0.007327692011864596,0.002739582092439256,1.317991266303617e-06
1.091564907277393e-06,5.335400063876517e-07,0.04404212223828479,1.6390040166602002e-06,6.617852280287525e-05,5.521556946154068e-06,0.012327695002869931,0.0008372548992880001,0.02895383842164855,0.0001355285077633957,0.6454630890324349,0.001037136467022478,0.023303146528572235,4.572717761227661e-06,0.04042760378220576,3.4767769445024465e-06,0.12587361421814527,0.00031504119715599564,0.02247845954453939,1.0292945725075643e-05,0.005851419348866753,5.7620915677437656e-05,0.0026229626855338787,0.0023913759716035292,0.0010329135116442594,4.178179442289466e-11,0.00036074594003025344,0.00019410919867054896,0.04220101590817757,8.973076305563317e-12
8.89741048038325e-06,1.9928114334375765e-05,0.0008837550999133316,0.003173716544855502,0.06791410786211033,4.506314542995479e-05,0.044984597493795235,0.00019217379862453653,0.26805936787448564,1.7830248682853898e-07,1.3008219683880641e-05,0.0003600546585085288,0.008985842666992783,2.244933050042924e-06,0.20446721323561037,0.0006491363415199237,0.06759182729173153,0.065887331097925,0.0017717567528826655,0.04093640670918303,0.022240832467444276,0.004201001055819984,0.00023923397670651088,5.417338815979899e-07,0.00213105381332482,2.314185972500748e-09,0.03266347713621279,0.16254393907501805,3.3310853612993385e-05,2.0189102550847538e-11
0.00021214307128929357,6.101521843810458e-05,0.9268952948699344,7.608587775684189e-07,0.026658871144118808,2.3373789707382072e-09,6.721836770118214e-07,0.022424910060016852,6.436794498638126e-05,1.4184549295433898e-06,1.4418373431842748e-05,7.755320120668895e-06,1.4600610788258042e-05,1.4897612550521182e-07,3.448027431797403e-06,0.002270091647350445,0.00012309308435592351,2.822395085815279e-05,0.00012306138677593929,0.0005916315046200193,7.247821082660634e-05,8.561896967301984e-07,0.018832871100750593,9.261952672725266e-07,0.00017676983879085195,2.248439693505798e-09,1.8780890981224025e-07,0.0014154125140631072,4.566863305573851e-06,4.544093417369675e-12
1.1774615495377683e-05,1.7532651946972123e-05,0.002701352200291983,0.06242664315856278,0.078024239045456,0.001904891491230279,0.3166116538039448,0.001412245136195421,0.07034093047923907,2.8472783015379025e-05,4.837389291555876e-07,1.6816489976707312e-05,0.005556046633827405,7.554351846533958e-05,0.2063538671695956,0.027799201971137014,0.00013415813955225972,0.02584748252226446,0.012163393259452813,0.015505934273004864,0.007322493795860526,2.0759026422527586e-05,0.0014397003809336003,4.532986858414015e-08,6.7757970699533015e-06,1.324430605098575e-07,0.10605648643507204,0.056657694124191305,0.0015632494433967144,1.425407156551953e-10
7.12627688509075e-05,7.177584554009393e-07,0.000404573705795333,3.374207817127122e-06,0.02497581965858798,0.00013227355418277795,0.0005121924001125826,0.000530348289967142,0.18313555730581393,9.796529786551116e-07,5.557762126123088e-06,7.8276822145122e-07,1.1348933083768398e-05,0.0032952676371682203,0.05618310551939054,0.00012426113280528917,0.0027013825248385403,0.00012362377691456752,0.7095721455520546,0.0015249742892790709,0.01332664164329818,0.0002290965628168673,0.0006294771402438654,0.00043408340659602983,3.5218374518973025e-05,3.131198345982063e-10,0.001645444426267388,6.978939679289972e-06,0.00038350998198637837,1.3029066135609902e-11
0.10736195350450438,0.0815042200892306,0.0001932681609643958,3.2828559628220235e-06,1.904974312175976e-07,0.16219402250164827,7.204441738430014e-05,0.0010395977867462725,0.0001812339005477162,0.001306852950997232,0.1416042688561249,0.0968032932374663,0.00012278274922299473,7.57853256504449e-05,0.00023655185487699777,0.026402503738390225,0.0003239440511967467,0.00027669745235800393,0.014851753027224253,0.1519004161180865,0.00873880558043666,0.006215699093310856,0.004046461032526277,0.16995112482465724,0.010048129784189801,0.01381306989529258,0.0006075105129479365,2.059737484340135e-05,5.107683102176252e-05,5.286199475904804e-05
0.0071087078753915055,3.575032554592329e-08,0.04093633638681931,0.010014827311280713,0.09860474969613262,7.024451248593856e-06,0.020794290710869797,4.635034074572785e-05,0.0008975291735056602,0.004658216699269863,5.8145579247084664e-08,5.801753793844566e-05,0.00589942117643256,1.1201707644672565e-05,0.0009095744830852847,0.7000959213672946,0.04032192284409541,0.007647895782979055,0.003580270539194722,0.0002960387215750192,4.594097909856112e-05,4.831629357729621e-06,0.032601434837651405,2.3571083207236647e-06,3.641626637733712e-07,1.5284921762647007e-09,0.0068283512487231956,0.008360279392016936,0.010268048302788655,1.09478591348077e-10
0.010076082802563896,0.25256864300444143,1.3866499066401632e-05,0.001055220055554048,3.8972988630904325e-07,0.031161816073429455,0.0015850185475405477,0.008437966364844937,1.5048860170431915e-06,0.00023794660231998997,0.029222528185958836,0.2450907703707662,0.0015820620432150136,1.5675088814123622e-05,4.6855533319814077e-05,2.7206782391040466e-06,0.0017140378894652131,0.07384192053779853,8.231465479470744e-05,0.006635469093919749,0.0027933011877288283,0.0013368255180034538,2.2335587923363024e-05,0.008246152917918692,0.015072393005649741,0.2499983785819521,1.1597713305369114e-05,0.006010389914933743,0.0013088685206729563,0.051826948409956344
