0,1,2,3,4,5,6,7,8,9
3.1283777498183303e-38,9.778384141216415e-46,1.3576467940049169e-36,0.6238821050748673,4.106284263654176e-24,6.735571094963254e-25,9.109172798417567e-60,1.593825308003154e-36,5.430779185407446e-45,0.3761178949251327
1.3555526112916518e-11,0.8716710720332168,0.09893992270191479,0.001465380881682002,0.00017165508546464065,0.0045954104188394235,0.0003304242938909385,0.02039790771408355,0.0024282268572948505,5.73265263095389e-14
0.765965808883809,0.049171526724323476,9.168357777658685e-08,0.01241665368060908,0.013926572990236252,0.15851654985105237,4.227578530859281e-35,1.489509192763045e-41,1.2648239977221343e-67,2.796186392042179e-06
2.33607167856925e-39,3.9786423403271175e-27,0.4169470595231741,0.0013977337400455673,0.39571304341020597,8.65150422494963e-18,4.693359141519663e-23,2.3428354084629513e-26,4.472498792140724e-77,0.1859421633265742
1.2587609673147325e-05,1.8665635187933683e-12,0.3187386408484602,7.029407174733537e-23,4.8734780907823935e-20,6.277595781177623e-07,5.495726676543294e-44,5.399968901099905e-59,2.022622684037904e-83,0.6812481437804219
4.555664224338633e-28,1.299069810052983e-29,0.6385907898093293,0.25587691221331227,0.10553229153677596,2.8809956653763654e-13,3.9345140794698124e-42,6.440064600693241e-09,1.2472778987363845e-49,2.297597332730345e-13
1.3866937409505044e-45,1.9745584481792768e-42,2.4177446825998264e-32,6.4715849939810915e-25,0.9267859675283779,0.07321403247162196,4.015786810193318e-61,2.5109602419977658e-52,5.856363331860807e-59,1.1052397277752597e-27
0.10256700485533737,0.7802735574705106,2.0602830520832423e-20,2.8143154811417298e-14,0.015282790677294728,0.10187664699682905,1.7354894834764916e-33,2.477570320707913e-31,6.45998836771581e-35,2.75538546626187e-29
0.04024514593625384,3.4060233055126418e-43,6.510850522933534e-23,0.9179462088250596,8.68738796076716e-13,1.8111419029694247e-33,1.8192373052077677e-41,5.212984923780332e-24,4.906409362418393e-83,0.04180864523781781
2.2070816743527743e-27,0.556108549909969,7.766549095224439e-14,6.819769004516882e-20,3.77813712579246e-25,6.507274344876337e-10,5.108534372186335e-05,3.8072349638994425e-23,0.4438403640955039,5.285408398108991e-19
6.539091630404875e-17,0.019710525255092846,0.19801844403745383,0.7500864494070492,0.029659035512471277,0.0007156717553550354,0.0011652612124046292,0.0006401300024723711,3.928761628345384e-06,5.540560723991627e-07
2.5362370166400464e-53,2.0370310657434962e-43,2.7417738746259143e-28,2.3861973699931617e-25,1.0,3.4431083841041237e-28,3.1035169295227375e-47,6.828770733950744e-52,1.0221556044794221e-82,5.091509702164791e-17
2.2224642472489736e-12,1.2719319592820519e-06,0.022318648792745765,0.9772690149751256,0.00041106427769017684,2.0229098396793493e-11,3.5287548640798788e-34,3.606726771082917e-19,9.23023723993211e-45,2.763947386623152e-14
0.0015982937908246304,0.5860547775622996,0.02771603735635065,0.05585755929701858,1.8602994204293107e-10,0.00034023799780187993,0.0011957981259810093,0.3237808161145312,1.8290148945062813e-12,0.003456479567333511
5.8405846024173964e-37,4.961416698007584e-48,4.34944534479799e-27,2.5767320976623865e-07,8.625631447789089e-17,1.4605678440044273e-27,1.4635591650617812e-63,1.8214104685461204e-47,4.968696574646271e-88,0.9999997423267902
6.053978563231831e-17,0.5319378760700113,0.3233972398510142,0.002709851218949632,0.1254592299698006,0.00875402378911627,1.8385641926197842e-30,3.4123415812830436e-08,2.7155820649147143e-38,0.007741744977691889
5.457347760901319e-41,1.911493367239285e-25,1.0628709179489122e-08,0.696228509339932,0.04121383808303471,2.6346535851428787e-18,1.7927039478305838e-60,2.137426824723136e-35,7.662545847338725e-67,0.2625576419483242
1.6421653570018984e-21,0.09790434069361695,0.5509435107339808,2.6779473840425046e-05,0.12072866419890332,0.0019439758159497872,8.866831302878834e-19,0.10390346155914955,1.3804164312203196e-09,0.1245492661441426
5.282561979621106e-52,1.4817824244031108e-25,1.33106915188072e-08,0.02479828088195767,0.9746656742383399,1.2478508668732028e-31,5.425688950888803e-31,1.2695021010200155e-45,2.2491428643313972e-64,0.0005360315690107889
3.55193896274148e-25,0.06441669852877535,0.8872937481251425,0.023722585729873104,0.0002144450523800896,0.013526366544410433,1.5285409217531253e-19,0.005980621032284456,1.460338650684541e-23,0.004845534987134086
6.278142273388898e-12,0.00013992871511789163,0.812980654536397,0.16768110930197827,0.015291612786155529,1.8862233723547477e-06,0.00020223299278017623,0.001156148202633317,4.062162293413355e-11,0.00254642719466544
4.763352073102605e-43,9.058890100788087e-31,0.8356428777420942,0.15899658559513405,0.005360536247796064,2.709562147333934e-16,2.9293668752757733e-33,2.545951166925376e-37,7.066107841998839e-61,4.1497531294510325e-10
0.7193135314234049,0.28068646857659507,1.0894423752138508e-44,1.4539970251618243e-22,1.7273676081169142e-31,9.245755166030518e-30,3.16876608963529e-55,8.786225149788568e-52,9.455150905639815e-84,6.341892663059447e-32
1.857836181394173e-24,0.9807066788599513,2.5196823657089614e-09,1.53701901139058e-10,1.3535374413132006e-16,2.2682304568117202e-06,8.126596513942618e-15,7.961771963127675e-31,0.019291050236199498,9.653250244118671e-23
0.46900499117633454,5.477598917928535e-22,0.3513894780989947,0.14664512179156933,0.03186794156122308,3.675769314159106e-12,1.496518741253414e-22,0.0010924352722090234,4.82007267917095e-57,3.2095993673964415e-08
1.7362522134233598e-06,0.99999820629054,1.308070987686255e-19,5.982444980418796e-10,2.345545545169454e-09,5.451271600244314e-08,5.962493060811437e-36,6.002373403844533e-27,2.201362154823266e-51,7.403057947778385e-13
3.312991423322005e-28,0.9663552249329465,1.8823036369193305e-48,2.601162934501484e-35,7.322359825571498e-40,0.033644775067053545,1.221944584690417e-41,5.844012140784448e-60,6.527070948471221e-22,4.518754838323433e-45
3.8726490989205535e-13,2.465928861060818e-14,3.5640193834728365e-21,3.5121665288910176e-05,2.1125777059518297e-14,0.8681230345423618,8.094785388083322e-50,7.2206688692234035e-28,2.171791979596029e-82,0.1318418437919162
2.2032945948811511e-38,8.179291892757176e-43,2.3003388889002845e-17,4.62693933872301e-29,2.9670798004932847e-16,6.836631998365333e-35,9.871569570452203e-65,7.079196354036932e-30,1.647875077495497e-73,0.9999999999999998
9.091950739701781e-35,8.39648806138076e-79,3.9400601540314684e-35,9.743177286658343e-69,1.0,4.023457465882206e-42,1.0703971470881072e-76,9.938619059076647e-36,3.677789562361634e-107,1.2396542953299214e-34
2.745144617536904e-33,1.7142881157890833e-23,0.6108041893222671,0.36789247079537984,0.021303328149825596,9.556316719801079e-15,1.384834248859321e-41,1.3890892499784364e-33,2.543998220443768e-54,1.1732517807661115e-08
0.0026649274816145734,0.39119049604467765,0.0008330150398856858,7.779639346892502e-20,1.574406844327252e-05,3.1793921519042984e-05,2.606878899983327e-35,0.07884936703976689,0.5264146564040928,2.3452021144998403e-18
6.062707758740855e-16,5.363497792821569e-23,2.2011173789071494e-07,0.18799803543071272,0.21410267089361912,0.013275865938072562,0.0018272213137604178,3.65387618054518e-15,8.126264846211173e-64,0.5827959863120932
1.0327112616962034e-20,7.167374545247579e-26,0.09267411899597691,0.013650679246232833,0.8256665040745998,0.024519372251164077,2.5541303804310294e-38,0.03534739266936378,1.0216461445452838e-53,0.008141932762662531
6.949943391466236e-19,8.994842226632345e-15,0.46922889992141026,0.2598933797301934,0.033275401220877715,1.466807278717811e-17,6.918328505498132e-05,1.0498427017593477e-11,1.4885063819820358e-16,0.23753313583195618
2.5994889850777664e-56,2.5248917002909515e-53,1.4861229912698596e-49,2.0334117425601045e-31,7.51185167176018e-37,1.640196805643388e-23,5.668533213059414e-94,3.8658525647204256e-72,6.8524482829629154e-99,1.0
